Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,73.13999938964844,73.19999694824219,71.2300033569336,71.62999725341797,47.97443389892578,3659600
2014-01-03,71.70999908447266,72.20999908447266,70.91000366210938,71.23999786376953,47.713218688964844,3206100
2014-01-06,71.55999755859375,71.95999908447266,71.20999908447266,71.2699966430664,47.73331832885742,2993500
2014-01-07,71.45999908447266,72.77999877929688,71.33999633789062,72.7699966430664,48.73795700073242,3655200
2014-01-08,72.58000183105469,72.8499984741211,71.93000030517578,72.0199966430664,48.23562240600586,5108000
2014-01-09,72.36000061035156,72.55999755859375,71.33000183105469,71.7699966430664,48.06818771362305,2570900
2014-01-10,71.55999755859375,72.08999633789062,71.55999755859375,71.8499984741211,48.12178421020508,1739400
2014-01-13,71.81999969482422,72.19000244140625,71.51000213623047,71.5999984741211,47.954345703125,2503200
2014-01-14,71.86000061035156,73.23999786376953,71.76000213623047,72.91000366210938,48.83171081542969,2609800
2014-01-15,73.0999984741211,74.4800033569336,72.91999816894531,74.27999877929688,49.7492790222168,2660700
2014-01-16,74.4800033569336,74.69999694824219,73.26000213623047,73.72000122070312,49.37422561645508,1886700
2014-01-17,74.37000274658203,74.76000213623047,73.13999938964844,74.22000122070312,49.709110260009766,3598000
2014-01-21,74.5,74.7300033569336,73.63999938964844,74.37999725341797,49.816261291503906,1683800
2014-01-22,74.4000015258789,75.0,73.51000213623047,73.7699966430664,49.407691955566406,4640600
2014-01-23,74.05000305175781,74.97000122070312,72.55000305175781,73.19999694824219,49.02594757080078,7065200
2014-01-24,73.33000183105469,73.4000015258789,71.36000061035156,71.37000274658203,47.80031204223633,5264400
2014-01-27,71.30999755859375,71.69000244140625,70.43000030517578,70.83999633789062,47.44533157348633,3326800
2014-01-28,70.80000305175781,71.83000183105469,70.80000305175781,71.0,47.552490234375,2423300
2014-01-29,70.36000061035156,70.93000030517578,70.16999816894531,70.47000122070312,47.19752502441406,3394300
2014-01-30,70.7300033569336,71.83999633789062,70.69999694824219,71.41999816894531,47.83379364013672,2676000
2014-01-31,70.66999816894531,71.55000305175781,70.45999908447266,70.95999908447266,47.525699615478516,2692000
2014-02-03,70.95999908447266,71.13999938964844,68.83000183105469,68.95999908447266,46.18619918823242,3179900
2014-02-04,69.29000091552734,69.33999633789062,68.44000244140625,69.08000183105469,46.26656723022461,3039600
2014-02-05,68.87000274658203,69.2699966430664,68.55999755859375,69.12000274658203,46.293357849121094,3206900
2014-02-06,69.2699966430664,70.68000030517578,69.05999755859375,70.52999877929688,47.23769760131836,2721500
2014-02-07,70.81999969482422,71.7300033569336,69.79000091552734,71.55999755859375,47.927555084228516,3009500
2014-02-10,71.55000305175781,72.41000366210938,71.55000305175781,72.38999938964844,48.48346710205078,2431200
2014-02-11,72.56999969482422,73.51000213623047,72.33999633789062,73.31999969482422,49.10633087158203,2496800
2014-02-12,73.41999816894531,73.63999938964844,73.0199966430664,73.1500015258789,48.99246597290039,1366300
2014-02-13,72.91000366210938,74.69000244140625,72.70999908447266,74.55000305175781,49.93012619018555,2900700
2014-02-14,74.33999633789062,75.04000091552734,74.16999816894531,75.0199966430664,50.24490737915039,1711300
2014-02-18,75.13999938964844,75.27999877929688,74.29000091552734,74.4000015258789,49.82965850830078,1919300
2014-02-19,74.01000213623047,75.19999694824219,73.66999816894531,74.51000213623047,49.903316497802734,2236900
2014-02-20,74.58000183105469,76.54000091552734,74.58000183105469,76.29000091552734,51.095489501953125,2636600
2014-02-21,76.36000061035156,76.52999877929688,74.77999877929688,74.87999725341797,50.1511344909668,2107900
2014-02-24,74.98999786376953,75.69999694824219,74.69000244140625,74.72000122070312,50.043983459472656,1406300
2014-02-25,74.48999786376953,74.86000061035156,74.02999877929688,74.26000213623047,49.735897064208984,1968200
2014-02-26,74.26000213623047,74.51000213623047,73.37999725341797,73.69999694824219,49.36083221435547,1555400
2014-02-27,73.79000091552734,75.52999877929688,73.75,75.45999908447266,50.53958511352539,1636200
2014-02-28,75.63999938964844,75.91000366210938,74.62000274658203,75.9000015258789,50.83429718017578,11710100
2014-03-03,75.08000183105469,75.44000244140625,74.02999877929688,74.75,50.06406784057617,2232800
2014-03-04,75.41000366210938,75.88999938964844,74.33999633789062,74.80000305175781,50.09754180908203,2912200
2014-03-05,74.91000366210938,74.91000366210938,73.83000183105469,74.51000213623047,49.903316497802734,3293400
2014-03-06,74.52999877929688,75.08000183105469,74.37000274658203,74.9000015258789,50.16454315185547,2542100
2014-03-07,74.91999816894531,74.97000122070312,73.12000274658203,74.62999725341797,49.98368453979492,3121700
2014-03-10,74.54000091552734,75.0999984741211,74.22000122070312,74.73999786376953,50.05735397338867,2257100
2014-03-11,74.72000122070312,75.43000030517578,74.55999755859375,75.11000061035156,50.305179595947266,1930300
2014-03-12,74.91000366210938,75.80000305175781,74.81999969482422,75.73999786376953,50.72711181640625,2186200
2014-03-13,75.8499984741211,75.93000030517578,74.95999908447266,75.18000030517578,50.35206985473633,2190000
2014-03-14,75.01000213623047,75.86000061035156,74.87999725341797,74.94000244140625,50.191322326660156,1227800
2014-03-17,75.0,75.47000122070312,74.7300033569336,74.87999725341797,50.1511344909668,1926800
2014-03-18,74.80000305175781,75.30999755859375,74.55999755859375,74.81999969482422,50.346290588378906,1279800
2014-03-19,74.9800033569336,75.33000183105469,73.37999725341797,73.66999816894531,49.57244873046875,1469600
2014-03-20,73.51000213623047,74.5199966430664,73.1500015258789,74.16999816894531,49.90888977050781,1223800
2014-03-21,74.6500015258789,74.81999969482422,73.4000015258789,73.69999694824219,49.592628479003906,3586200
2014-03-24,74.05000305175781,74.70999908447266,72.80999755859375,74.12999725341797,49.88197708129883,1745800
2014-03-25,74.27999877929688,74.7699966430664,73.16000366210938,73.69000244140625,49.58589553833008,1828500
2014-03-26,74.06999969482422,74.44000244140625,73.41000366210938,73.41999816894531,49.40421676635742,1312300
2014-03-27,73.51000213623047,75.33000183105469,73.31999969482422,75.18000030517578,50.58852005004883,2612100
2014-03-28,75.18000030517578,75.54000091552734,74.44000244140625,74.61000061035156,50.204978942871094,1432700
2014-03-31,75.08000183105469,75.16000366210938,73.70999908447266,73.77999877929688,49.646453857421875,2511100
2014-04-01,74.12999725341797,74.9000015258789,74.0,74.76000213623047,50.305912017822266,1734700
2014-04-02,74.5999984741211,75.22000122070312,74.5199966430664,74.62999725341797,50.21842575073242,1535900
2014-04-03,74.9000015258789,75.19999694824219,74.38999938964844,75.05999755859375,50.50776290893555,1302400
2014-04-04,75.37999725341797,75.4800033569336,74.4000015258789,74.75,50.29917526245117,2842000
2014-04-07,74.63999938964844,75.05000305175781,74.08999633789062,74.4000015258789,50.063655853271484,3359500
